   Step          Temp          PotEng         KinEng         TotEng         Press     
    388000   1116.6266     -2768.5561      123.40669     -2645.1494      1125.6622    
    389000   1192.4238     -2772.335       131.78361     -2640.5514      1658.6844    
    390000   1145.8015     -2775.0472      126.63103     -2648.4161     -379.16078    
    391000   1190.2759     -2777.3604      131.54623     -2645.8141     -1540.6189    
    392000   1146.2459     -2776.1457      126.68015     -2649.4656     -2371.4726    
    393000   1232.2197     -2775.8839      136.18175     -2639.7022     -1554.9973    
    394000   1197.6544     -2774.3441      132.36167     -2641.9824     -278.62192    
    395000   1198.0732     -2774.0141      132.40797     -2641.6062      1041.0132    
    396000   1148.4283     -2769.3321      126.92133     -2642.4107      449.11199    
    397000   1182.8029     -2774.3682      130.72033     -2643.6479     -1929.256     
    398000   1214.937      -2762.6189      134.2717      -2628.3472      2508.9253    
    399000   1179.6107     -2775.0415      130.36753     -2644.674      -1404.0679    
    400000   1119.0584     -2775.128       123.67546     -2651.4525     -1948.9153    
    401000   1214.4062     -2767.7576      134.21305     -2633.5445      826.81133    
    402000   1182.8053     -2776.4483      130.72059     -2645.7277     -2832.7422    
    403000   1189.5258     -2771.1014      131.46333     -2639.638      -1316.6022    
    404000   1176.2333     -2781.2542      129.99427     -2651.26       -1512.6491    
    405000   1159.2642     -2772.1172      128.11889     -2643.9983     -540.00082    
    406000   1174.7255     -2764.9677      129.82763     -2635.1401     -339.06136    
    407000   1134.8205     -2777.2828      125.41743     -2651.8653     -2892.5477    
    408000   1167.8139     -2770.6601      129.06378     -2641.5963      715.83178    
    409000   1134.1225     -2775.06        125.34029     -2649.7197      129.91086    
    410000   1202.3276     -2770.3938      132.87815     -2637.5157      3183.3861    
    411000   1145.2854     -2772.5408      126.57399     -2645.9668      694.49836    
    412000   1155.4691     -2778.2819      127.69947     -2650.5824     -1867.9093    
    413000   1176.9515     -2771.2767      130.07364     -2641.2031     -522.99109    
    414000   1118.0753     -2769.671       123.5668      -2646.1042     -3.2894156    
    415000   1196.9949     -2775.0451      132.2888      -2642.7563     -2235.8869    
    416000   1126.6369     -2776.7748      124.513       -2652.2618     -1952.9114    
    417000   1143.2136     -2768.9674      126.34503     -2642.6224      861.34272    
    418000   1196.8921     -2762.3163      132.27743     -2630.0389      2800.8386    
    419000   1150.3454     -2767.2917      127.13322     -2640.1585      1871.9896    
    420000   1140.5099     -2768.0716      126.04621     -2642.0254      248.69563    
    421000   1148.3626     -2771.7465      126.91407     -2644.8324      919.77624    
    422000   1158.5761     -2767.437       128.04284     -2639.3941      1103.5843    
    423000   1190.5471     -2772.0599      131.5762      -2640.4837      1104.4815    
    424000   1129.5767     -2772.4908      124.8379      -2647.6529      858.18213    
    425000   1217.6331     -2777.9665      134.56967     -2643.3968     -1340.5727    
    426000   1200.3381     -2775.0939      132.65827     -2642.4356      833.92318    
    427000   1146.0438     -2773.143       126.65781     -2646.4851     -438.45862    
    428000   1197.9177     -2774.6728      132.39077     -2642.2821     -1537.5371    
    429000   1157.0726     -2774.1556      127.87668     -2646.2789     -2456.6364    
    430000   1145.0984     -2774.026       126.55332     -2647.4727      427.73565    
    431000   1171.6207     -2769.272       129.4845      -2639.7874      53.173816    
    432000   1160.1964     -2774.1337      128.22191     -2645.9118     -1609.9388    
    433000   1171.4342     -2761.7233      129.46389     -2632.2594      3400.1304    
    434000   1180.2908     -2772.9999      130.4427      -2642.5573      60.267989    
    435000   1149.579      -2773.1032      127.04851     -2646.0547     -1741.8935    
    436000   1163.207      -2774.3741      128.55464     -2645.8195     -461.25798    
    437000   1138.249      -2769.8493      125.79634     -2644.053       488.60507    
    438000   1172.4437     -2769.7828      129.57546     -2640.2074      2364.9543    
    439000   1137.1259     -2768.96        125.67223     -2643.2878      364.25162    
    440000   1216.2552     -2772.8072      134.41739     -2638.3898      494.55177    
    441000   1103.1154     -2770.1728      121.91347     -2648.2594     -312.38879    
    442000   1154.2398     -2770.3878      127.56361     -2642.8241     -945.76356    
    443000   1194.4999     -2774.8337      132.01305     -2642.8207     -614.37848    
    444000   1171.4861     -2775.8089      129.46963     -2646.3393      759.75502    
    445000   1206.0039     -2774.7401      133.28444     -2641.4556     -387.31431    
    446000   1162.2604     -2767.5787      128.45003     -2639.1287      1270.6892    
    447000   1173.6164     -2775.4939      129.70506     -2645.7889     -1632.0367    
    448000   1188.9481     -2773.3735      131.39948     -2641.9741     -1374.9982    
    449000   1189.2689     -2775.2156      131.43493     -2643.7807     -1305.7519    
    450000   1226.2675     -2776.62        135.52393     -2641.096      -352.39402    
    451000   1151.5336     -2772.9855      127.26453     -2645.721      -39.071203    
    452000   1214.0107     -2774.8859      134.16933     -2640.7166      1555.5684    
    453000   1157.4811     -2779.5458      127.92183     -2651.624      -3087.0043    
    454000   1233.6096     -2773.7485      136.33536     -2637.4131     -1015.7329    
    455000   1195.7054     -2771.2372      132.14628     -2639.091       694.41744    
    456000   1126.2205     -2774.9691      124.46699     -2650.5021      180.50224    
    457000   1199.9334     -2770.5356      132.61355     -2637.922       2198.7679    
    458000   1156.7252     -2773.11        127.83829     -2645.2717      19.027506    
    459000   1204.2569     -2773.1684      133.09137     -2640.077       1011.3073    
    460000   1204.0136     -2770.8393      133.06448     -2637.7748      1214.2168    
    461000   1190.5584     -2771.3297      131.57744     -2639.7522      168.23365    
    462000   1164.6521     -2769.8103      128.71435     -2641.096       1431.492     
    463000   1243.642      -2774.9607      137.44411     -2637.5166      185.70708    
    464000   1145.8948     -2774.2694      126.64134     -2647.628       1236.4832    
    465000   1193.497      -2772.3346      131.90221     -2640.4324      1163.1318    
    466000   1113.398      -2769.6073      123.04988     -2646.5574     -1778.1288    
    467000   1138.9261     -2764.9583      125.87117     -2639.0872      1318.8886    
    468000   1140.9339     -2771.0118      126.09307     -2644.9188     -132.32381    
    469000   1191.8996     -2775.6319      131.72567     -2643.9062     -1045.613     
    470000   1157.3954     -2772.7111      127.91236     -2644.7987      1761.0688    
    471000   1204.3512     -2772.0933      133.10179     -2638.9915      2028.9426    
    472000   1134.6055     -2768.8703      125.39368     -2643.4766      1457.953     
    473000   1160.9879     -2774.494       128.30939     -2646.1847     -923.42999    
    474000   1213.4348     -2774.7732      134.10569     -2640.6675     -412.90513    
    475000   1217.7712     -2769.7978      134.58494     -2635.2128      2029.6323    
    476000   1181.8158     -2772.2979      130.61123     -2641.6867      1770.3721    
    477000   1158.2553     -2773.5695      128.0074      -2645.5621     -928.89916    
    478000   1221.0195     -2770.4548      134.94393     -2635.5108     -125.089      
    479000   1179.1665     -2777.8856      130.31844     -2647.5671     -2387.4438    
    480000   1124.2671     -2770.361       124.2511      -2646.1099      721.11626    
    481000   1175.4221     -2771.3658      129.90462     -2641.4612      275.26712    
    482000   1185.0191     -2775.8702      130.96526     -2644.905      -1240.2411    
    483000   1125.0159     -2771.8014      124.33386     -2647.4675      390.4753     
    484000   1138.3431     -2773.2208      125.80675     -2647.4141     -1891.2274    
    485000   1181.5874     -2765.8528      130.586       -2635.2668      587.85889    
    486000   1180.5895     -2771.5717      130.47571     -2641.096      -743.48185    
    487000   1175.3445     -2773.7762      129.89605     -2643.8802     -966.03895    
    488000   1166.7842     -2778.9616      128.94998     -2650.0116     -2438.8864    
    489000   1137.3642     -2770.5899      125.69856     -2644.8914      1333.6319    
    490000   1135.6544     -2772.4973      125.50959     -2646.9877      310.90543    
    491000   1165.9189     -2778.8769      128.85436     -2650.0225     -2975.6969    
    492000   1219.3337     -2772.6416      134.75762     -2637.8839      48.422287    
    493000   1192.1839     -2773.6698      131.75709     -2641.9127     -477.65227    
    494000   1210.6249     -2770.6916      133.79515     -2636.8964     -989.62353    
    495000   1238.8397     -2768.9117      136.91337     -2631.9983      500.64692    
    496000   1158.8514     -2764.6152      128.07328     -2636.5419      1299.7893    
    497000   1212.3993     -2774.4091      133.99125     -2640.4178      32.975584    
    498000   1208.201      -2776.9901      133.52726     -2643.4629     -2446.4766    
    499000   1182.9175     -2774.7355      130.733       -2644.0025     -1562.7381    
    500000   1216.2588     -2769.3044      134.41779     -2634.8866      786.98309    
    501000   1202.7564     -2774.3094      132.92554     -2641.3838     -588.67367    
    502000   1113.4463     -2771.9482      123.05521     -2648.893      -1646.1178    
    503000   1181.9567     -2765.6585      130.62681     -2635.0317      847.44309    
    504000   1180.4828     -2777.183       130.46392     -2646.7191     -614.73111    
    505000   1182.4402     -2772.9382      130.68024     -2642.258       174.58631    
    506000   1214.8941     -2773.4357      134.26697     -2639.1688      872.80695    
    507000   1136.4435     -2771.6695      125.59681     -2646.0727     -1644.6458    
    508000   1177.9384     -2768.3585      130.18272     -2638.1758     -477.63652    
    509000   1123.8067     -2770.0518      124.20022     -2645.8516     -1465.3331    
    510000   1147.9707     -2771.3782      126.87077     -2644.5075      1008.331     
    511000   1204.9405     -2769.9999      133.16692     -2636.833      -75.849504    
    512000   1198.9299     -2777.0296      132.50264     -2644.5269     -125.91269    
    513000   1181.2236     -2772.6489      130.54579     -2642.1032      598.63288    
    514000   1202.4367     -2776.1139      132.89021     -2643.2237     -19.080368    
    515000   1170.661      -2779.5658      129.37843     -2650.1874     -3074.9601    
    516000   1193.2516     -2773.9318      131.87509     -2642.0567     -474.62732    
